"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-194840","Rho GTPase cycle","24/639","119/7686",3.45775049469456e-05,0.00324085523639099,0.00293495185530534,"ABR/AKAP13/ARHGAP20/ARHGAP9/ARHGDIB/ARHGEF17/ARHGEF2/ARHGEF3/CHN1/FAM13B/FGD4/ARHGAP45/MYO9A/RAC2/RASGRF2/RHOA/RHOB/RHOBTB1/RHOBTB2/RHOF/RHOH/RHOU/TAGAP/VAV1",24
"R-HSA-399955","SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion","7/639","14/7686",5.42769275798079e-05,0.00435960503479433,0.0039481031863419,"FES/FYN/NRP1/PLXNA2/PLXNA4/RND1/TLN1",7
"R-HSA-449147","Signaling by Interleukins","53/639","371/7686",5.49707715347491e-05,0.00435960503479433,0.0039481031863419,"CCL5/CCR2/CCR5/CD80/CEBPD/CISH/CSF1/CSF1R/CSF2RA/DUSP6/F13A1/FN1/FYN/GAB2/HGF/IL11RA/IL15RA/IL17RE/IL18BP/IL1R1/IL2RB/IL2RG/IL32/IL4R/IL6R/IL6ST/IL7/INPP5D/IRAK3/JAK2/LIF/MAOA/MAPK3/MCL1/MEF2C/MSN/MUC1/MYD88/NDN/NFKBIA/NOD1/OSM/PTGS2/RHOU/RORC/RPS6KA1/RPS6KA2/SIGIRR/STAT4/STAT5A/TEC/TNFRSF1B/VAV1",53
"R-HSA-216083","Integrin cell surface interactions","17/639","75/7686",0.000106370666044635,0.0078334397637156,0.00709404366778879,"CD47/COL4A2/COL4A4/COL8A1/FBN1/FGA/FGG/FN1/ICAM3/ICAM5/ITGA1/ITGA10/ITGA4/ITGA7/ITGA9/KDR/THBS1",17
"R-HSA-913709","O-linked glycosylation of mucins","12/639","44/7686",0.000172956534458214,0.0118878791350946,0.0107657856887323,"B3GNT7/B3GNT8/GALNT10/GALNT5/MUC1/MUC15/MUC21/MUC5B/ST3GAL2/ST6GAL1/ST6GALNAC4/GALNT17",12
"R-HSA-202427","Phosphorylation of CD3 and TCR zeta chains","7/639","17/7686",0.000246331349345707,0.015872976323464,0.0143747307151081,"CD247/CD3E/CD3G/HLA-DQB2/PAG1/PTPN22/PTPRJ",7
"R-HSA-6785807","Interleukin-4 and Interleukin-13 signaling","18/639","90/7686",0.000360885967869301,0.0202789923259115,0.0183648641513946,"CEBPD/F13A1/FN1/HGF/IL2RG/IL4R/IL6R/JAK2/LIF/MAOA/MCL1/MUC1/NDN/OSM/PTGS2/RHOU/RORC/TNFRSF1B",18
"R-HSA-1236977","Endosomal/Vacuolar pathway","5/639","9/7686",0.000371291973038498,0.0202789923259115,0.0183648641513946,"B2M/HLA-B/HLA-C/HLA-F/HLA-G",5
"R-HSA-977068","Termination of O-glycan biosynthesis","7/639","18/7686",0.000374406760266071,0.0202789923259115,0.0183648641513946,"MUC1/MUC15/MUC21/MUC5B/ST3GAL2/ST6GAL1/ST6GALNAC4",7
"R-HSA-2871809","FCERI mediated Ca+2 mobilization","9/639","29/7686",0.00039338491417869,0.0202789923259115,0.0183648641513946,"FCER1A/GRAP2/ITK/ITPR1/ITPR2/NFATC2/PLCG2/TEC/VAV1",9
"R-HSA-373076","Class A/1 (Rhodopsin-like receptors)","25/639","147/7686",0.000416025669225646,0.0204248792843639,0.0184969808823633,"ADORA1/ADRA1D/ADRA2A/C3/C5/CCL13/CCL5/CCR2/CCR5/CCR6/CXCL5/CXCR3/CXCR4/CXCR6/CYSLTR1/FFAR2/FPR3/GPR132/GPR183/GPR39/PLPPR4/PTGER2/PTGER3/PTGFR/S1PR2",25
"R-HSA-5173105","O-linked glycosylation","17/639","84/7686",0.000451530112887947,0.0211603430176124,0.019163024408211,"ADAMTS10/ADAMTS15/ADAMTS9/B4GAT1/B3GNT7/B3GNT8/GALNT10/GALNT5/MUC1/MUC15/MUC21/MUC5B/ST3GAL2/ST6GAL1/ST6GALNAC4/THBS1/GALNT17",17
"R-HSA-202430","Translocation of ZAP-70 to Immunological synapse","6/639","14/7686",0.000541787433608752,0.0242862106108966,0.0219938422705246,"CD247/CD3E/CD3G/HLA-DQB2/PTPN22/ZAP70",6
"R-HSA-418594","G alpha (i) signalling events","33/639","221/7686",0.000643062772706486,0.0261532890467166,0.0236846877170224,"ADCY6/ADCY7/ADORA1/ADRA2A/C3/C5/CCL13/CCL5/CCR2/CCR5/CCR6/CXCL5/CXCR3/CXCR4/CXCR6/CYP4V2/FPR3/GPR183/GPSM3/ITPR1/ITPR2/LRP2/PDE1A/PDE4A/PDE4D/PLCB2/PPP1R1B/PRKCD/PTGER3/RGS11/RGS9/S1PR2/SDC4",33
"R-HSA-76005","Response to elevated platelet cytosolic Ca2+","20/639","110/7686",0.000643463047268337,0.0261532890467166,0.0236846877170224,"ANXA5/APLP2/CD63/CLU/F13A1/F5/FGA/FGG/FN1/HGF/ITIH4/LHFPL2/ORM1/PRKCB/QSOX1/SERPINA1/SERPINF2/SPARC/THBS1/TLN1",20
"R-HSA-5683826","Surfactant metabolism","8/639","25/7686",0.000659539781973455,0.0261532890467166,0.0236846877170224,"ADRA2A/CSF2RA/CTSH/ADGRF5/NAPSA/SFTA3/SFTPB/SLC34A2",8
"R-HSA-1474244","Extracellular matrix organization","36/639","250/7686",0.000742599548300986,0.028356301270308,0.0256797582589854,"ADAMTS9/CAPN2/CAPN3/CAPN8/CAPN9/CD151/CD47/CEACAM6/COL14A1/COL4A2/COL4A4/COL8A1/CTSD/ELN/EMILIN1/FBN1/FBN3/FGA/FGG/FMOD/FN1/ICAM3/ICAM5/ITGA1/ITGA10/ITGA4/ITGA7/ITGA9/KDR/LAMA2/LAMB2/LTBP2/MMP24/SDC4/SPARC/THBS1",36
"R-HSA-114608","Platelet degranulation ","19/639","106/7686",0.00104225476894243,0.0383773095278446,0.034754886468118,"ANXA5/APLP2/CD63/CLU/F13A1/F5/FGA/FGG/FN1/HGF/ITIH4/LHFPL2/ORM1/QSOX1/SERPINA1/SERPINF2/SPARC/THBS1/TLN1",19
"R-HSA-380108","Chemokine receptors bind chemokines","9/639","33/7686",0.00112066840709795,0.0398416940592409,0.0360810481704494,"CCL13/CCL5/CCR2/CCR5/CCR6/CXCL5/CXCR3/CXCR4/CXCR6",9
"R-HSA-202433","Generation of second messenger molecules","8/639","27/7686",0.0011663798708239,0.0400845882273145,0.0363010156287998,"CD247/CD3E/CD3G/EVL/GRAP2/HLA-DQB2/ITK/ZAP70",8
"R-HSA-983695","Antigen activates B Cell Receptor (BCR) leading to generation of second messengers","8/639","28/7686",0.00151589691259693,0.0496187259137622,0.0449352288381306,"CD79B/FYN/ITPR1/ITPR2/PIK3AP1/PLCG2/SH3KBP1/VAV1",8
"R-HSA-1433557","Signaling by SCF-KIT","10/639","41/7686",0.00154005744834179,0.0496187259137622,0.0449352288381306,"FES/FYN/GAB2/GRAP/GRAP2/JAK2/KIT/STAT5A/TEC/VAV1",10
