"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-388396","GPCR downstream signalling","52/597","404/7686",0.000170447069046567,0.0160530148665676,0.01471227332823,"ABR/ADCY6/ADCY7/ADRA1D/AKAP13/ARHGEF17/ARHGEF2/ARHGEF3/C3/C5/CCL13/CCR2/CXCL5/CYP4V2/CYSLTR1/FFAR2/FGD4/FPR3/GNA14/GNAI2/GPR183/GPR39/GPSM3/ITPR1/ITPR2/LRP1/LRP2/MAPK3/MGLL/PDE3A/PDE3B/PDE4A/PDE4D/PDE7B/PIK3CG/PIK3R1/PLCB2/PPP1R1B/PRKCB/PRKCD/PTGER2/PTGFR/RGS11/RGS3/RGS9/RHOB/RPS6KA1/RPS6KA2/S1PR2/SCTR/SDC4/TRPC6",52
"R-HSA-1433557","Signaling by SCF-KIT","11/597","41/7686",0.000207346537544516,0.0179009177413432,0.0164058400758907,"FES/FYN/GAB2/GRAP/GRAP2/KIT/PIK3R1/PTPRU/SH2B3/STAT5A/TEC",11
"R-HSA-372790","Signaling by GPCR","55/597","446/7686",0.000337601994763454,0.026904282044226,0.0246572469049907,"ABR/ADCY6/ADCY7/ADRA1D/AKAP13/ARHGEF17/ARHGEF2/ARHGEF3/C3/C5/CCL13/CCR2/CD55/CXCL5/CYP4V2/CYSLTR1/FFAR2/FGD4/FPR3/FZD5/GNA14/GNAI2/GPR183/GPR39/GPSM3/ITPR1/ITPR2/PLPPR4/LRP1/LRP2/MAPK3/MGLL/PDE3A/PDE3B/PDE4A/PDE4D/PDE7B/PIK3CG/PIK3R1/PLCB2/PPP1R1B/PRKCB/PRKCD/PTGER2/PTGFR/RGS11/RGS3/RGS9/RHOB/RPS6KA1/RPS6KA2/S1PR2/SCTR/SDC4/TRPC6",55
"R-HSA-399955","SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion","6/597","14/7686",0.000374305895513641,0.0276986362680094,0.0253852569739327,"FES/FYN/NRP1/PLXNA2/PLXNA4/TLN1",6
"R-HSA-8957275","Post-translational protein phosphorylation","16/597","81/7686",0.000412290755325938,0.0284755481678448,0.0260972814950173,"APLP2/C3/CSF1/CST3/FAM20A/FGA/FGG/IGFBP4/IGFBP7/LAMB2/MGAT4A/MSLN/PNPLA2/QSOX1/SERPINA1/SERPIND1",16
"R-HSA-76002","Platelet activation, signaling and aggregation","31/597","213/7686",0.000460119378940071,0.0297927297863696,0.0273044526186805,"ANXA5/APLP2/CD63/CLU/F13A1/FGA/FGG/FYN/GNA14/GNAI2/HGF/ITIH4/ITPR1/ITPR2/LCP2/MAPK3/MGLL/ORM1/PIK3CG/PIK3R1/PRKCB/PRKCD/PRKCZ/QSOX1/RAPGEF3/RHOB/SERPINA1/SERPINF2/THBS1/TLN1/TRPC6",31
"R-HSA-6783783","Interleukin-10 signaling","10/597","39/7686",0.000596582899621214,0.0363564637651516,0.0333199860964913,"CCL3/CCR2/CD80/CSF1/ICAM1/IL10RA/IL1R1/LIF/PTGS2/TNFRSF1B",10
"R-HSA-5083636","Defective GALNT12 causes colorectal cancer 1 (CRCS1)","5/597","11/7686",0.000865264482776094,0.0475555271387512,0.043583708066606,"GALNT12/MUC1/MUC15/MUC21/MUC5B",5
"R-HSA-1474244","Extracellular matrix organization","34/597","250/7686",0.000872157351000263,0.0475555271387512,0.043583708066606,"ADAMTS9/CAPN2/CAPN3/CAPN8/CAPN9/CD151/CD47/CEACAM6/COL14A1/COL4A4/COL8A1/CTSD/ELN/FBN3/FGA/FGG/FMOD/ICAM1/ICAM5/ITGA1/ITGA10/ITGA3/ITGA4/ITGA7/ITGA9/ITGB2/KDR/LAMA2/LAMB2/LTBP2/MMP24/SDC4/THBS1/TIMP2",34
"R-HSA-168898","Toll-like Receptor Cascades","22/597","141/7686",0.00119757790689115,0.0567519725679071,0.0520120699616462,"BIRC3/CD14/DNM3/DUSP3/DUSP6/FGA/FGG/IRAK3/ITGB2/JUN/MAPK3/MEF2C/MYD88/NFKBIA/NOD1/RIPK3/RPS6KA1/RPS6KA2/SIGIRR/TLR2/TLR3/UNC93B1",22
"R-HSA-2672351","Stimuli-sensing channels","13/597","65/7686",0.00124687369513503,0.0567519725679071,0.0520120699616462,"ANO5/ANO6/BEST1/CLCN4/FKBP1B/MLKL/NALCN/RIPK3/RYR2/SCNN1B/TPCN1/TRPC6/TSC22D3",13
"R-HSA-2871809","FCERI mediated Ca+2 mobilization","8/597","29/7686",0.00125228553661123,0.0567519725679071,0.0520120699616462,"FCER1A/GRAP2/ITK/ITPR1/ITPR2/LCP2/NFATC2/TEC",8
"R-HSA-5218921","VEGFR2 mediated cell proliferation","6/597","17/7686",0.00126049486838464,0.0567519725679071,0.0520120699616462,"ITPR1/ITPR2/KDR/PRKCB/PRKCD/PRKCZ",6
"R-HSA-392154","Nitric oxide stimulates guanylate cyclase","7/597","23/7686",0.00134199771129858,0.0567519725679071,0.0520120699616462,"GUCY1A1/ITPR1/KCNMB1/MRVI1/NOS3/PDE3A/PDE3B",7
"R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","16/597","90/7686",0.00136949740752672,0.0567519725679071,0.0520120699616462,"APLP2/C3/CSF1/CST3/FAM20A/FGA/FGG/IGFBP4/IGFBP7/LAMB2/MGAT4A/MSLN/PNPLA2/QSOX1/SERPINA1/SERPIND1",16
"R-HSA-9006934","Signaling by Receptor Tyrosine Kinases","48/597","400/7686",0.00145604012867851,0.0580175989734975,0.0531719917436443,"APH1B/COL4A4/CYFIP2/DNM3/DUSP3/DUSP6/EREG/FES/FGF7/FLT1/FYN/GAB2/GRAP/GRAP2/HGF/HPN/ITGA3/ITPR1/ITPR2/KDR/KIT/LAMA2/LAMB2/MAPK3/MEF2C/NCF4/NOS3/NRP1/PAG1/PDE3B/PDGFD/PDGFRB/PIK3R1/PRKCB/PRKCD/PRKCZ/PTPRU/RPS6KA1/RPS6KA2/SH2B3/SH3GL3/SH3KBP1/SHC2/SPRED1/SPRY1/STAT5A/TEC/THBS1",48
"R-HSA-194306","Neurophilin interactions with VEGF and VEGFR","3/597","4/7686",0.00175761472882886,0.0631615016397906,0.0578862776662174,"FLT1/KDR/NRP1",3
"R-HSA-8866376","Reelin signalling pathway","3/597","4/7686",0.00175761472882886,0.0631615016397906,0.0578862776662174,"FYN/RELN/SH3KBP1",3
"R-HSA-977068","Termination of O-glycan biosynthesis","6/597","18/7686",0.00176803431231074,0.0631615016397906,0.0578862776662174,"MUC1/MUC15/MUC21/MUC5B/ST3GAL2/ST6GALNAC4",6
"R-HSA-5683826","Surfactant metabolism","7/597","25/7686",0.00229572344998679,0.0792789831395439,0.072657633399582,"CSF2RA/CTSH/ADGRF5/NAPSA/SFTA3/SFTPB/SLC34A2",7
