"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-76005","Response to elevated platelet cytosolic Ca2+","14/323","114/7637",0.000299422533407958,0.0181400151489654,0.0165470347409661,"ALB/F5/FGA/FGB/HSPA5/IGF2/ITIH4/MANF/ORM1/ORM2/RAB27B/SCG3/SERPINA4/TIMP1",14
"R-HSA-140875","Common Pathway of Fibrin Clot Formation","5/323","17/7637",0.000533100469022743,0.0298126185368873,0.027194598824642,"F2/F5/FGA/FGB/PROC",5
"R-HSA-913709","O-linked glycosylation of mucins","8/323","47/7637",0.00069666317964896,0.0340951377438142,0.0311010450714587,"B3GNT6/B3GNTL1/MUC13/MUC16/MUC17/MUC21/MUC5B/MUC6",8
"R-HSA-8852405","Signaling by MST1","3/323","5/7637",0.000703476019473471,0.0340951377438142,0.0311010450714587,"HPN/MST1/MST1R",3
"R-HSA-1474228","Degradation of the extracellular matrix","13/323","111/7637",0.000774173062761095,0.0351713179025491,0.032082719580983,"ADAM8/ADAMTS16/CAPN12/CAPN5/CAPN6/CAPN8/COL18A1/COL25A1/COL4A1/COL6A3/MMP15/TIMP1/TMPRSS6",13
"R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","12/323","98/7637",0.000822437970210914,0.0351713179025491,0.032082719580983,"AFP/ALB/F2/F5/FGA/GOLM1/IGF2/MSLN/PROC/SCG2/SCG3/TIMP1",12
"R-HSA-210745","Regulation of gene expression in beta cells","4/323","12/7637",0.00118683911726722,0.0479351132362927,0.0437256516887923,"FOXA3/HNF1A/HNF4A/PDX1",4
"R-HSA-76009","Platelet Aggregation (Plug Formation)","6/323","30/7637",0.00137107312760428,0.0524615875667533,0.0478546299385428,"ADRA2A/F2/FGA/FGB/SHC1/THPO",6
"R-HSA-3906995","Diseases associated with O-glycosylation of proteins","8/323","53/7637",0.00157537791555284,0.0568162936772156,0.0518269239363583,"ADAMTS16/LFNG/MUC13/MUC16/MUC17/MUC21/MUC5B/MUC6",8
"R-HSA-112315","Transmission across Chemical Synapses","14/323","135/7637",0.00164118592465135,0.0568162936772156,0.0518269239363583,"ACHE/CACNB3/CHRNA9/GABBR1/GABBR2/GLS2/GRIK3/GRIN1/GRIN2C/PLCB1/RIMS1/SLC1A7/SLC6A1/SLC6A3",14
"R-HSA-76002","Platelet activation, signaling and aggregation","19/323","219/7637",0.00226189563397318,0.0684005801135977,0.0623939266945147,"ADRA2A/ALB/F2/F5/FGA/FGB/HSPA5/IGF2/ITIH4/MANF/ORM1/ORM2/PLA2G4A/RAB27B/SCG3/SERPINA4/SHC1/THPO/TIMP1",19
"R-HSA-159740","Gamma-carboxylation of protein precursors","3/323","7/7637",0.00231056425164248,0.0684005801135977,0.0623939266945147,"F2/GGCX/PROC",3
"R-HSA-8963743","Digestion and absorption","3/323","7/7637",0.00231056425164248,0.0684005801135977,0.0623939266945147,"CHIA/GUCY2C/NPC1L1",3
"R-HSA-420029","Tight junction interactions","5/323","23/7637",0.00235215199840432,0.0684005801135977,0.0623939266945147,"CLDN2/CLDN3/CLDN4/CLDN6/CLDN9",5
"R-HSA-194068","Bile acid and bile salt metabolism","6/323","34/7637",0.00269363210321446,0.075318097655266,0.0687039767216645,"ABCC3/AKR1C4/ALB/BAAT/CYP7B1/SLC27A2",6
"R-HSA-397014","Muscle contraction","13/323","128/7637",0.00286644045624255,0.0771815633958643,0.0704038006796417,"ATP1B1/CACNB3/FGF13/FXYD2/FXYD4/KCNE4/KCNH2/KCNIP3/KCNJ11/KCNK15/KCNK5/SCN3A/SCN4A",13
