"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-202427","Phosphorylation of CD3 and TCR zeta chains","8/646","17/7686",2.92379352371477e-05,0.00267039808499282,0.00242623567845103,"CD3D/CD3E/CD3G/HLA-DQB2/LCK/PAG1/PTPN22/PTPRJ",8
"R-HSA-202430","Translocation of ZAP-70 to Immunological synapse","7/646","14/7686",5.82504320678033e-05,0.00491095950356249,0.00446193593005198,"CD3D/CD3E/CD3G/HLA-DQB2/LCK/PTPN22/ZAP70",7
"R-HSA-1433557","Signaling by SCF-KIT","12/646","41/7686",9.08042036679196e-05,0.00710867194428856,0.00645870501277082,"FES/GAB2/GRAP/GRAP2/JAK2/KIT/LCK/PTPN6/SH2B3/STAT5A/TEC/VAV1",12
"R-HSA-418555","G alpha (s) signalling events","18/646","82/7686",0.000120350441194263,0.00879360556992748,0.00798958016629985,"ADCY9/ADORA2A/ARRB1/GNAI2/GNG11/GNG2/GNG7/GPR39/PDE3B/PDE4A/PDE4B/PDE4D/PDE7B/PDE8B/PTGER2/PTGIR/REEP5/SCTR",18
"R-HSA-166665","Terminal pathway of complement","4/646","5/7686",0.000230857806157487,0.0149995473686034,0.0136280943245282,"C5/C6/C7/CLU",4
"R-HSA-202433","Generation of second messenger molecules","9/646","27/7686",0.000232657212834176,0.0149995473686034,0.0136280943245282,"CD3D/CD3E/CD3G/GRAP2/HLA-DQB2/ITK/LAT/LCK/ZAP70",9
"R-HSA-380108","Chemokine receptors bind chemokines","10/646","33/7686",0.000255394428046469,0.0155506829521628,0.0141288379492374,"CCL13/CCL20/CCR2/CCR5/CCR6/CXCL12/CXCL16/CXCL5/CXCR3/CXCR6",10
"R-HSA-1236977","Endosomal/Vacuolar pathway","5/646","9/7686",0.000390876998540193,0.0219378800197785,0.0199320346702943,"B2M/HLA-B/HLA-C/HLA-F/HLA-G",5
"R-HSA-216083","Integrin cell surface interactions","16/646","75/7686",0.000400326277733184,0.0219378800197785,0.0199320346702943,"CD47/COL4A3/COL4A4/FGA/FGG/ICAM1/ICAM3/ICAM4/ICAM5/ITGA1/ITGA10/ITGA2B/ITGA8/ITGA9/KDR/THBS1",16
"R-HSA-2871809","FCERI mediated Ca+2 mobilization","9/646","29/7686",0.0004266819693764,0.0222687351636445,0.0202326387483747,"FCER1A/GRAP2/ITK/ITPR1/LAT/NFATC1/NFATC2/TEC/VAV1",9
"R-HSA-418346","Platelet homeostasis","15/646","69/7686",0.000487616818154618,0.02364392278845,0.0214820888953839,"ATP2A3/GNG11/GNG2/GNG7/GUCY1A2/GUCY1A1/ITPR1/KCNMB1/PDE3B/PDE5A/PRKG1/PTGIR/PTPN6/SLC8A1/TRPC6",15
"R-HSA-422356","Regulation of insulin secretion","14/646","62/7686",0.000496177211801414,0.02364392278845,0.0214820888953839,"CACNA1C/CACNA1D/GNA14/GNAI2/GNAQ/GNG11/GNG2/GNG7/ITPR1/PLCB2/PRKAR2B/RAPGEF3/STXBP1/VAMP2",14
"R-HSA-6788467","IL-6-type cytokine receptor ligand interactions","6/646","14/7686",0.00057470298188875,0.0262447695062529,0.023845132494156,"CNTFR/IL11RA/IL6ST/JAK2/LIF/OSM",6
"R-HSA-391908","Prostanoid ligand receptors","4/646","6/7686",0.000646402927579987,0.0283383043451066,0.0257472492417123,"PTGER2/PTGFR/PTGIR/TBXA2R",4
"R-HSA-5576891","Cardiac conduction","17/646","86/7686",0.000681069877448394,0.0287097148339785,0.026084700569481,"ABCC9/ATP1A2/ATP1B2/ATP2A3/CACNA1C/CACNA1D/FGF14/ITPR1/KCNE1/KCNK3/KCNK5/KCNQ1/PLN/RYR2/SCN1A/SLC8A1/TBX5",17
"R-HSA-375276","Peptide ligand-binding receptors","17/646","87/7686",0.000781965410852149,0.0317420033442206,0.0288397379596933,"AGTR2/APLN/APLNR/C3/C5/CCL13/CCL20/CCR2/CCR5/CCR6/CXCL12/CXCL16/CXCL5/CXCR3/CXCR6/EDN1/FPR3",17
"R-HSA-8978868","Fatty acid metabolism","24/646","144/7686",0.000849571286725772,0.0332546475089802,0.0302140765880669,"ACAA2/ACACB/ACBD4/ACOT1/ACOT2/ACOT4/ACOX2/ACSF2/ACSL1/ACSL4/ACSL5/ACSM3/ALOX15B/CYP1A1/CYP2U1/HPGD/HSD17B4/PECR/PON3/PTGIS/HACD1/SLC25A20/SLC27A3/TBXAS1",24
"R-HSA-449147","Signaling by Interleukins","49/646","371/7686",0.000881522068900155,0.0333154547418817,0.0302693240355552,"BATF/CCL20/CCR2/CCR5/CD80/CEBPD/CISH/CNTFR/CSF1R/CSF2RA/DUSP6/GAB2/HGF/ICAM1/IL10RA/IL11RA/IL16/IL17RB/IL17RE/IL18BP/IL1R1/IL2RG/IL32/IL6R/IL6ST/IL7/INPP5D/JAK2/LCK/LIF/MAP3K3/MAP3K8/MEF2C/MUC1/NFKBIA/NOD1/OSM/PSMB9/PTPN6/RHOU/RORC/RPS6KA2/SIGIRR/STAT5A/TEC/TNF/TNFRSF1B/VAMP2/VAV1",49
"R-HSA-6783783","Interleukin-10 signaling","10/646","39/7686",0.00110569003629132,0.0403945426591762,0.0367011499765469,"CCL20/CCR2/CCR5/CD80/ICAM1/IL10RA/IL1R1/LIF/TNF/TNFRSF1B",10
"R-HSA-6783589","Interleukin-6 family signaling","7/646","21/7686",0.00117040069178181,0.0413793276836408,0.0375958931893241,"CNTFR/IL11RA/IL6R/IL6ST/JAK2/LIF/OSM",7
