,logFC,t,P.Value,adj.P.Val,B,direction
CD52,-2.90007426410952,-17.4372706567643,2.15508106066108e-48,2.28543718335472e-46,99.3713422946831,down
BTNL9,-4.11787692004466,-17.4246591568317,2.41382175580693e-48,2.53918475667304e-46,99.2585789020624,down
GPD1,-5.00272096385013,-17.4203054672192,2.51017495188679e-48,2.61941776579291e-46,99.2196516324127,down
PTPRB,-2.93649664288969,-17.4100423871987,2.75280449800229e-48,2.84980808507475e-46,99.1278881545995,down
SCUBE1,-4.62320528730897,-17.3712430225381,3.90174944900224e-48,4.00743463092797e-46,98.7809903251098,down
UHRF1,3.56140457171038,17.3559871800193,4.4752812810989e-48,4.56059133051985e-46,98.6445962271766,up
AOC3,-3.1935326803901,-17.3530107936424,4.59663914682079e-48,4.64795046752949e-46,98.6179863727537,down
RECQL4,3.12913221928222,17.3357579705179,5.36779489516909e-48,5.38596281635274e-46,98.463743070976,up
DLGAP5,4.21051907016216,17.3287655848598,5.7160216666903e-48,5.69158676490903e-46,98.4012311412482,up
BUB1B,3.82331206281695,17.3037990354302,7.1541760406681e-48,7.0696266874602e-46,98.1780362180339,up
UBE2T,3.40426074074264,17.2647970871705,1.01580252092521e-47,9.96250231800637e-46,97.8293880048228,up
CAT,-1.97110983819867,-17.2619874865099,1.04178130051561e-47,1.01410412566609e-45,97.8042732509963,down
KNTC1,2.50932941771604,17.2571981266125,1.08760623066198e-47,1.05086930909295e-45,97.7614619271525,up
KIF17,-2.61048561103974,-17.2390638316703,1.28013828830278e-47,1.22780322298687e-45,97.5993659554413,down
KIF2C,4.0952728606691,17.1593969303556,2.61937610372734e-47,2.49395196328609e-45,96.8873236367876,up
SNRK,-1.28147221386118,-17.1393700962901,3.13584559989234e-47,2.96405579746346e-45,96.7083485163237,down
ADM2,3.22476567744643,17.1318626644196,3.35468934782916e-47,3.14809840669666e-45,96.6412585024624,up
TCF21,-4.09919420642231,-17.1227722445864,3.64021359124884e-47,3.39163900601785e-45,96.560023743171,down
PLAC9,-3.59439220356096,-17.0917860737985,4.80885873747031e-47,4.44870591287679e-45,96.2831353260504,down
ADCY4,-2.18099850348512,-17.0896329987429,4.90279215495536e-47,4.50366344149561e-45,96.2638965138763,down
NCKAP5,-4.66103091105271,-17.0300042941176,8.37724838318393e-47,7.64145649722036e-45,95.7311264733309,down
CDC20,3.99736792189904,16.9898734506129,1.20133097618952e-46,1.08820564259834e-44,95.3726141661808,up
GPM6A,-6.2175535811407,-16.9732943916829,1.39423842491376e-46,1.2542376561776e-44,95.224515692189,down
ASPM,3.74355833600844,16.96950809666,1.44247016426552e-46,1.28873841251229e-44,95.1906942410219,up
TMEM100,-4.94556072105217,-16.935252660717,1.9621176659451e-46,1.74107910439373e-44,94.8847215980237,down
C5AR1,-2.39749566105505,-16.9184534672021,2.28164342460494e-46,2.01092951557749e-44,94.734681391871,down
DENND3,-2.08057268362147,-16.9078115984669,2.51045859570206e-46,2.19774643774078e-44,94.6396387598685,down
ANLN,3.73996362593109,16.889111409924,2.96950477149125e-46,2.58228134928879e-44,94.472635009527,up
PLEKHO2,-1.51451464180998,-16.8748410627195,3.37548116629232e-46,2.91587922735874e-44,94.3451991768085,down
NEK2,3.84977117108127,16.8538664915918,4.07500325879852e-46,3.49699621761631e-44,94.1579047824752,up
WFS1,-1.93651458249226,-16.8518068308232,4.15106465560646e-46,3.53898610246606e-44,94.1395135599583,down
GINS1,3.11464978355917,16.8394941663595,4.6362937646066e-46,3.92700103022912e-44,94.0295734076052,up
BCL6B,-2.08923231020225,-16.8219861679308,5.42547126359602e-46,4.56579659111913e-44,93.8732519802332,down
NXPH3,-2.80427000931311,-16.8094149360644,6.07368483826202e-46,5.07853493783909e-44,93.7610147262019,down
EZH2,2.86335204111284,16.7989374165883,6.67270796650905e-46,5.54387278440408e-44,93.667474172913,up
EMCN,-3.18861276773253,-16.7942544835014,6.95920308078945e-46,5.745306644672e-44,93.6256673054571,down
PAFAH1B3,2.07747490961356,16.7862800514697,7.47564745835292e-46,6.13285191489028e-44,93.554477219235,up
SESN1,-1.93477593908749,-16.7803243988396,7.88618732063218e-46,6.42921421314539e-44,93.5013107117938,down
INMT,-4.28616031331016,-16.7568712836879,9.73408046582747e-46,7.88641898113376e-44,93.2919545171482,down
FAM46B,-3.40874298820652,-16.7233172918468,1.3154845082613e-45,1.05920863739262e-43,92.9924640885002,down
KIF4A,4.19087414668364,16.7177020453959,1.38347697555387e-45,1.10712108399538e-43,92.9423482582586,up
CTHRC1,3.74318244664953,16.7096762022413,1.48680140768729e-45,1.18255107084591e-43,92.8707198618148,up
KIF20A,3.573797532833,16.7057326614531,1.54036171157065e-45,1.21772594943803e-43,92.8355256934638,up
MYO19,1.78010225005547,16.6823000547456,1.90083897692521e-45,1.49364720572364e-43,92.6264125178527,up
HJURP,3.94753668304212,16.6785996132597,1.96501603782571e-45,1.53483049086219e-43,92.5933914788981,up
FCN3,-5.13825655245741,-16.673341384359,2.05995281117764e-45,1.59940621839293e-43,92.5464703117297,down
SLC31A2,-1.71606156610914,-16.6684391096509,2.1525880225191e-45,1.6614413115822e-43,92.5027263619844,down
ADPRH,-1.81456032771398,-16.6659386988825,2.2014286506274e-45,1.68914325404611e-43,92.480415047915,down
CD36,-3.95240097961895,-16.6624723526369,2.27097442577824e-45,1.73231522864628e-43,92.4494850120139,down
ADRB2,-3.70583838478472,-16.6580242390742,2.36344414457722e-45,1.79237008266659e-43,92.4097953602966,down
FAM83A,5.97553054074689,16.6249662005228,3.179463857991e-45,2.3968434316083e-43,92.1148479348326,up
KAT2A,1.71001640523271,16.6243439916503,3.19726124731559e-45,2.3968434316083e-43,92.1092969130639,up
MSTO1,1.51727026304114,16.6061908275296,3.76273109142331e-45,2.80463224894432e-43,91.9473503918631,up
LTBP4,-2.6714712388365,-16.5767592846974,4.89956541272691e-45,3.63124609338692e-43,91.6848152366507,down
TSPAN18,-2.45897871374071,-16.5389316963941,6.87857509611215e-45,5.06916008777892e-43,91.3474362195071,down
COL10A1,4.76428446197736,16.5310897798549,7.37972518539669e-45,5.4079289504671e-43,91.2775025198438,up
KIF14,3.82452370617229,16.5285658590689,7.54865904862715e-45,5.50082171118953e-43,91.2549948972901,up
B3GNT3,4.30138216332592,16.5186267242368,8.25234771854483e-45,5.98020131337216e-43,91.1663630243048,up
CLIC5,-4.6593021185427,-16.5007070916382,9.69082324979233e-45,6.98381759504371e-43,91.0065757708974,down
GSTM5,-3.1062710519921,-16.484336277154,1.12229586221432e-44,8.0435314432547e-43,90.8606110063308,down
SFXN1,1.59614200677867,16.4775836483344,1.19234014770678e-44,8.49884420037554e-43,90.8004068390264,up
RECK,-1.9216081135641,-16.4737088357228,1.2344889450584e-44,8.75145315181616e-43,90.765861199546,down
CDCA8,3.17985405072188,16.4667582170815,1.31386143925139e-44,9.26378843978114e-43,90.7038950392836,up
SPAG4,2.99805331106363,16.4483947012711,1.54897343256678e-44,1.08628007819361e-42,90.5401907451346,up
IGSF9,3.43146140958348,16.4380724196725,1.69913857064649e-44,1.1852173002948e-42,90.4481777480063,up
TGFBR3,-2.94384620948554,-16.4201837833732,1.99464139955024e-44,1.38394161785815e-42,90.2887293819365,down
VSIG4,-3.12108039242098,-16.4128208180091,2.1307144952235e-44,1.47053121035425e-42,90.2231045939796,down
C1orf162,-2.38965519881401,-16.3985894496665,2.42057241260311e-44,1.66178666052605e-42,90.0962699503376,down
ZEB2,-1.87393082601271,-16.3943644452091,2.51398295261395e-44,1.71687924784798e-42,90.0586171032918,down
NUF2,4.06778853586452,16.3699351002743,3.12923055361215e-44,2.12592100736026e-42,89.840921252214,up
NME1,2.26247569691422,16.3579180055575,3.48499295558792e-44,2.3553496431445e-42,89.7338442329338,up
TGM1,-3.10165058390423,-16.3496961103114,3.75141940712547e-44,2.52234612095591e-42,89.6605878629974,down
HELLS,3.13729834236505,16.3347803131064,4.28779206141415e-44,2.8682030589275e-42,89.5276976461727,up
CDC6,3.53533040236506,16.3225868540488,4.78272811761431e-44,3.18295436562046e-42,89.4190696804756,up
HYAL2,-1.37501760173721,-16.31459863045,5.13753033179664e-44,3.39827188856197e-42,89.3479088449871,down
SLC39A8,-2.74132366445643,-16.3141467260758,5.15837039202139e-44,3.39827188856197e-42,89.343883275518,down
SYT15,-3.82029943790874,-16.2945394636259,6.14879562352078e-44,4.03039648810076e-42,89.1692312196798,down
DEPDC1B,3.97762396496871,16.2716754097405,7.54618037389498e-44,4.92161883985431e-42,88.9655933560832,up
MMP11,4.91830681495785,16.2671482979262,7.85842526180932e-44,5.09976612512641e-42,88.925275915234,up
ADAMTS8,-4.86342031954307,-16.2568296937888,8.6192290550422e-44,5.56580315811735e-42,88.8333846288458,down
KIF11,2.82963271934823,16.2489442434355,9.24988486506371e-44,5.94362059999463e-42,88.7631652071142,up
SCN4B,-3.25653988505546,-16.2482690967227,9.30597815717726e-44,5.95035191579511e-42,88.757153217625,down
TMEM182,1.69607064338309,16.2471438811837,9.40022099459045e-44,5.98129183675306e-42,88.7471335452178,up
DNA2,2.68805427582395,16.2447758097438,9.60168722136548e-44,6.07982563667434e-42,88.7260468644113,up
SERINC1,-1.2157134941815,-16.2372498897164,1.02710593651486e-43,6.47225595937187e-42,88.6590336280484,down
NOVA2,-2.58683546456663,-16.2302095514313,1.0939397768082e-43,6.86026463879143e-42,88.5963468215659,down
PEAR1,-2.51000816568198,-16.1935912223259,1.51836272634102e-43,9.47632698679057e-42,88.2703409692422,down
CHAF1B,2.26449780520955,16.1809708530826,1.6999651499495e-43,1.05592121028292e-41,88.1580007604594,up
CDC45,4.18731547539596,16.1651757769604,1.95813109389992e-43,1.2105147862005e-41,88.0174129832701,up
C1orf112,2.00232821609596,16.1643963294934,1.97183984420511e-43,1.21323957206658e-41,88.010475678515,up
CNRIP1,-1.74671695198242,-16.1591678438341,2.06631003771303e-43,1.26539662591215e-41,87.9639415205143,down
ENG,-1.95480069385656,-16.1394069845497,2.46605610065679e-43,1.50314185873679e-41,87.7880809983806,down
SELPLG,-2.13433297214468,-16.1167275368876,3.02094795505015e-43,1.83280209886857e-41,87.5862733350267,down
MSR1,-2.83032580712311,-16.0855335191964,3.99350385002657e-43,2.41163260276604e-41,87.3087481002758,down
RAD54L,3.6893831561209,16.0836761699074,4.06041557293982e-43,2.44074012596438e-41,87.2922254856485,up
LGR4,2.80698876998106,16.0652149580359,4.78953589778656e-43,2.86581221333614e-41,87.1280089782194,up
MSI2,1.90247290508457,16.0580496928732,5.10656277966544e-43,3.03364628108498e-41,87.0642777040415,up
CENPF,3.36098862200274,16.0578313578317,5.11654539894737e-43,3.03364628108498e-41,87.0623357753951,up
NOTCH4,-2.08096285140609,-16.0166345952929,7.39589586759597e-43,4.36525184148968e-41,86.6959713090996,down
CD300C,-2.80990734146952,-15.9973444098073,8.78823782731632e-43,5.16368352340154e-41,86.5244577275688,down
HBEGF,-2.88388004111046,-15.9756786982267,1.0666611039412e-42,6.23924997300853e-41,86.3318497200041,down
SPI1,-2.31160558745211,-15.9747338658495,1.07570904831588e-42,6.26408429742517e-41,86.3234508216809,down
DEPDC1,3.84684574371906,15.9719788721654,1.10253174081077e-42,6.39174401206033e-41,86.2989611704576,up
STX1A,2.90388580762871,15.9683696534158,1.13868503918073e-42,6.57212727923603e-41,86.266878861889,up
OLFML1,-2.02824874358268,-15.965593203539,1.16730067069852e-42,6.70760790686848e-41,86.2421995749219,down
QKI,-1.4535761241118,-15.9456984448799,1.39448870974363e-42,7.97794330258595e-41,86.065373198951,down
PPP1R15A,-1.94130494801601,-15.9439186717745,1.41684924874974e-42,8.07047231471248e-41,86.0495556219838,down
TMEM88,-2.48960787497196,-15.9088242756161,1.9388050831886e-42,1.09955536978748e-40,85.7376981186616,down
NDST1,-1.61466601890342,-15.9015792547666,2.06847284521707e-42,1.16801557545504e-40,85.6733268387811,down
LGI3,-7.48517168201311,-15.8954446736081,2.18501844631964e-42,1.2285077850773e-40,85.6188243436454,down
EPN3,3.66905013834647,15.8811381501895,2.48294820274207e-42,1.39002473633337e-40,85.4917279404868,up
RAB26,3.81857993040024,15.8535978156564,3.17551702460687e-42,1.7701471824347e-40,85.2471025341675,up
CFP,-2.66543525664048,-15.8459225044822,3.40085541087743e-42,1.88769182891427e-40,85.1789359445678,down
GOLM1,2.37626223792575,15.8439171902395,3.46231693316375e-42,1.91193592518671e-40,85.1611268315003,up
CCNB2,3.46127848099799,15.8435449099482,3.47384862211936e-42,1.91193592518671e-40,85.1578206550446,up
RRAS,-1.83890096988587,-15.8340747241951,3.7804568256805e-42,2.07194448883094e-40,85.0737201841597,down
TNNC1,-4.68927049764959,-15.8231992265164,4.1660600238391e-42,2.27372748748775e-40,84.9771471783463,down
KIAA1462,-2.39826979128591,-15.805545624436,4.87740507309517e-42,2.65086965722722e-40,84.8204024764379,down
FERMT1,3.29232220579274,15.7963658400245,5.29402332414389e-42,2.86536266556568e-40,84.738904388729,up
SYNPO,-2.15529267840854,-15.7951981756551,5.34950503449956e-42,2.88342742438067e-40,84.7285382820841,down
CAV2,-3.05605550552346,-15.794368209538,5.38929384548379e-42,2.89291970866216e-40,84.7211701965022,down
GMFG,-1.92243193947435,-15.7837342349434,5.92603506079806e-42,3.1680000546332e-40,84.6267704841359,down
EXO1,3.7976521361122,15.7739196707582,6.46869152941503e-42,3.4439841759057e-40,84.5396517410119,up
BIRC5,4.15772181593619,15.7555735085718,7.61972110705407e-42,4.04031065530135e-40,84.3768204057193,up
DONSON,1.93585651009148,15.742882852581,8.53357768174544e-42,4.50655818950152e-40,84.2641982840576,up
COX7A1,-2.22802485624498,-15.7358026260901,9.09020621825587e-42,4.78115523834393e-40,84.2013703617336,down
SEMA5A,-3.00400949480147,-15.7322723931925,9.38115199615032e-42,4.9143673348508e-40,84.170045401241,down
PLK1,3.36700529855833,15.7255392472371,9.96211116666391e-42,5.19783112231856e-40,84.1103023536835,up
ABI3BP,-3.43834165748103,-15.7134469922397,1.10971920067518e-41,5.76700288988331e-40,84.0030161697546,down
TRAF4,1.35826867554789,15.7104196142947,1.14010422181195e-41,5.90139661480756e-40,83.9761579849379,up
HSPB6,-3.26970484263839,-15.6969481147803,1.28571539099889e-41,6.62880298821722e-40,83.8566500068716,down
PPM1F,-1.37586966570142,-15.6851191041681,1.42881536880041e-41,7.33758569709942e-40,83.7517236515767,down
CSRNP1,-2.31503506860488,-15.6638244486176,1.72771032290751e-41,8.83774645176688e-40,83.562860324961,down
ARHGAP31,-2.41138519526751,-15.6333589024724,2.26709021945874e-41,1.15515331338359e-39,83.29271810425,down
